date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD,EUR,GBP,JPY,CNY
1/01/2016,AUS,AUD,Australia,5.3,1.415728746,3.743655001,-0.12735,-0.06385,-0.11327,0.20045,0.39498
1/01/2016,BRA,BRL,Brazil,13.5,4.0248,3.354203936,-0.21813,-0.16124,-0.20551,0.07557,0.24986
1/01/2016,GBR,GBP,Britain,2.89,0.684532977,4.221856502,-0.01588,0.05573,0,0.35379,0.57317
1/01/2016,CAN,CAD,Canada,5.84,1.4092,4.144195288,-0.03399,0.03631,-0.0184,0.32889,0.54423
,,,,,,,,,,,
1/01/2016,CHN,CNY,China,17.6,6.5582,2.6836632,-0.37444,-0.32892,-0.36434,-0.13945,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2016,IND,INR,India,127,66.8025,1.901126455,-0.55685,-0.5246,-0.54969,-0.39038,-0.29159
1/01/2016,IDN,IDR,Indonesia,30500,13947.5,2.186771823,-0.49026,-0.45317,-0.48204,-0.29879,-0.18515
,,,,,,,,,,,
1/01/2016,JPN,JPY,Japan,370,118.645,3.118546926,-0.27307,-0.22017,-0.26133,0,0.16205
,,,,,,,,,,,
1/01/2016,MEX,MXN,Mexico,49,17.43675,2.810156709,-0.34495,-0.29729,-0.33438,-0.09889,0.04713
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2016,RUS,RUB,Russia,114,74.655,1.527024312,-0.64405,-0.61815,-0.63831,-0.51034,-0.43099
1/01/2016,SAU,SAR,Saudi Arabia,12,3.7543,3.196334869,-0.25493,-0.20072,-0.24291,0.02494,0.19103
,,,,,,,,,,,
1/01/2016,ZAF,ZAR,South Africa,28,15.81375,1.770611019,-0.58727,-0.55724,-0.58061,-0.43223,-0.34023
1/01/2016,KOR,KRW,South Korea,4300,1197.75,3.590064705,-0.16316,-0.10226,-0.14965,0.1512,0.33775
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2016,TUR,TRY,Turkey,10.25,3.0096,3.405768208,-0.20611,-0.14835,-0.1933,0.0921,0.26907
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2016,USA,USD,United States,4.29,1,4.29,0,0.07277,0.01614,0.37564,0.59856
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2016,ARG,ARS,Argentina,50,14.935,3.347840643,-0.25604,-0.20396,-0.15034,-0.03433,0.20198
1/07/2016,AUS,AUD,Australia,5.75,1.335737661,4.3047375,-0.04339,0.02357,0.09251,0.24168,0.54554
1/07/2016,BRA,BRL,Brazil,15.5,3.24145,4.781810609,0.06262,0.137,0.21359,0.37929,0.71682
1/07/2016,GBR,GBP,Britain,2.99,0.758840492,3.940221999,-0.1244,-0.06311,0,0.13654,0.41467
1/07/2016,CAN,CAD,Canada,6,1.303,4.60475825,0.02328,0.0949,0.16865,0.32822,0.65326
,,,,,,,,,,,
1/07/2016,CHN,CNY,China,18.6,6.678,2.785265049,-0.38105,-0.33773,-0.29312,-0.1966,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2016,IND,INR,India,162,67.2,2.410714286,-0.46429,-0.42679,-0.38818,-0.30464,-0.13448
1/07/2016,IDN,IDR,Indonesia,31000,13112.5,2.364156339,-0.47463,-0.43786,-0.39999,-0.31807,-0.15119
,,,,,,,,,,,
1/07/2016,JPN,JPY,Japan,370,106.725,3.466854064,-0.22959,-0.17566,-0.12014,0,0.24471
,,,,,,,,,,,
1/07/2016,MEX,MXN,Mexico,44,18.535,2.37388724,-0.47247,-0.43555,-0.39752,-0.31526,-0.1477
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2016,RUS,RUB,Russia,130,63.40755,2.050229034,-0.54439,-0.5125,-0.47967,-0.40862,-0.2639
1/07/2016,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,-0.28898,-0.23922,-0.18797,-0.0771,0.14875
,,,,,,,,,,,
1/07/2016,ZAF,ZAR,South Africa,30,14.27375,2.101760224,-0.53294,-0.50025,-0.46659,-0.39376,-0.2454
1/07/2016,KOR,KRW,South Korea,4400,1140.95,3.856435427,-0.14301,-0.08303,-0.02126,0.11237,0.38458
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2016,TUR,TRY,Turkey,10.75,3.04305,3.53263995,-0.21497,-0.16002,-0.10344,0.01898,0.26833
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2016,USA,USD,United States,4.5,1,4.5,0,0.06999,0.14207,0.29801,0.61565
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2017,ARG,ARS,Argentina,55,15.8575,3.468390352,-0.22925,-0.14609,-0.06974,0.06484,0.22572
1/01/2017,AUS,AUD,Australia,5.8,1.356668023,4.275180001,-0.04996,0.05254,0.14665,0.31254,0.51084
1/01/2017,BRA,BRL,Brazil,16.5,3.22395,5.117945378,0.13732,0.26003,0.37269,0.57128,0.80867
1/01/2017,GBR,GBP,Britain,3.09,0.82877507,3.728394002,-0.17147,-0.08208,0,0.14467,0.31761
1/01/2017,CAN,CAD,Canada,5.98,1.326,4.509803922,0.00218,0.1103,0.20958,0.38457,0.59376
,,,,,,,,,,,
1/01/2017,CHN,CNY,China,19.6,6.9266,2.829671123,-0.37118,-0.30334,-0.24105,-0.13125,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2017,IND,INR,India,170,68.3275,2.48801727,-0.44711,-0.38746,-0.33268,-0.23615,-0.12074
1/01/2017,IDN,IDR,Indonesia,31000,13329,2.325755871,-0.48317,-0.4274,-0.3762,-0.28596,-0.17808
,,,,,,,,,,,
1/01/2017,JPN,JPY,Japan,380,116.665,3.257189388,-0.27618,-0.19809,-0.12638,0,0.15108
,,,,,,,,,,,
1/01/2017,MEX,MXN,Mexico,49,21.9505,2.232295392,-0.50393,-0.45041,-0.40127,-0.31466,-0.21111
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2017,RUS,RUB,Russia,130,60.4375,2.15098242,-0.522,-0.47043,-0.42308,-0.33962,-0.23985
1/01/2017,SAU,SAR,Saudi Arabia,12,3.75065,3.199445429,-0.28901,-0.2123,-0.14187,-0.01773,0.13068
,,,,,,,,,,,
1/01/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335
1/01/2017,KOR,KRW,South Korea,4400,1196.45,3.677546074,-0.18277,-0.0946,-0.01364,0.12906,0.29964
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2017,TUR,TRY,Turkey,10.75,3.91115,2.748552216,-0.38921,-0.32331,-0.26281,-0.15616,-0.02867
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2017,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,-0.08321,-0.07603,0.00343,0.22745,0.41425
1/07/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,0.00621,0.01409,0.10131,0.34719,0.5522
1/07/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,0.13368,0.14256,0.24083,0.51785,0.74883
1/07/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,-0.08635,-0.07919,0,0.22326,0.40941
1/07/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,0.0346,0.0427,0.13238,0.38519,0.59599
,,,,,,,,,,,
1/07/2017,CHN,CNY,China,19.8,6.7875,2.917127072,-0.35175,-0.34667,-0.29048,-0.13208,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2017,IND,INR,India,178,64.5575,2.757231925,-0.38728,-0.38248,-0.32937,-0.17965,-0.05481
1/07/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627
,,,,,,,,,,,
1/07/2017,JPN,JPY,Japan,380,113.06,3.361047232,-0.2531,-0.24725,-0.18251,0,0.15218
,,,,,,,,,,,
1/07/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2017,RUS,RUB,Russia,137,60.1369,2.278135388,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905
1/07/2017,SAU,SAR,Saudi Arabia,12,3.75015,3.199872005,-0.28892,-0.28335,-0.22171,-0.04795,0.09693
,,,,,,,,,,,
1/07/2017,ZAF,ZAR,South Africa,30,13.27,2.260738508,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501
1/07/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,-0.14578,-0.13909,-0.06505,0.14368,0.31772
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2017,TUR,TRY,Turkey,10.75,3.57605,3.006110094,-0.33198,-0.32674,-0.26884,-0.1056,0.0305
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2017,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2018,ARG,ARS,Argentina,75,18.9375,3.96039604,-0.14091,-0.18102,-0.10257,0.15399,0.24869
1/01/2018,AUS,AUD,Australia,5.9,1.253682693,4.706135,0.02085,-0.02681,0.06641,0.37128,0.48382
1/01/2018,BRA,BRL,Brazil,16.5,3.2279,5.111682518,0.10882,0.05705,0.15831,0.48945,0.61168
1/01/2018,GBR,GBP,Britain,3.19,0.72285673,4.413045999,-0.04272,-0.08742,0,0.28588,0.39141
1/01/2018,CAN,CAD,Canada,6.55,1.2459,5.25724376,0.1404,0.08715,0.1913,0.53186,0.65758
,,,,,,,,,,,
1/01/2018,CHN,CNY,China,20.4,6.432,3.171641791,-0.31201,-0.34413,-0.2813,-0.07584,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2018,IND,INR,India,180,63.86125,2.81861066,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131
1/01/2018,IDN,IDR,Indonesia,35750,13359,2.67609851,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624
,,,,,,,,,,,
1/01/2018,JPN,JPY,Japan,380,110.725,3.431925943,-0.25555,-0.29031,-0.22232,0,0.08207
,,,,,,,,,,,
1/01/2018,MEX,MXN,Mexico,48,18.6635,2.57186487,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2018,RUS,RUB,Russia,130,56.745,2.290950745,-0.50305,-0.52625,-0.48087,-0.33246,-0.27768
1/01/2018,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402,-0.30591,-0.33832,-0.27494,-0.06765,0.00886
,,,,,,,,,,,
1/01/2018,ZAF,ZAR,South Africa,30,12.25815,2.447351354,-0.46912,-0.49391,-0.44543,-0.28689,-0.22836
1/01/2018,KOR,KRW,South Korea,4400,1069.25,4.115033902,-0.10737,-0.14905,-0.06753,0.19905,0.29745
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2018,TUR,TRY,Turkey,10.75,3.8026,2.827013096,-0.38677,-0.4154,-0.3594,-0.17626,-0.10866
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2018,USA,USD,United States,4.61,1,4.61,0,-0.04669,0.04463,0.34327,0.45351
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,ARG,ARS,Argentina,75,27.725,2.705139766,-0.41447,-0.4287,-0.36072,-0.22834,-0.12617
1/07/2018,AUS,AUD,Australia,6.05,1.339853956,4.5154175,-0.02264,-0.04639,0.06709,0.28805,0.45859
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,BRA,BRL,Brazil,16.9,3.83835,4.402933552,-0.04698,-0.07015,0.04051,0.25597,0.42225
1/07/2018,GBR,GBP,Britain,3.19,0.753863551,4.231534998,-0.08408,-0.10634,0,0.20707,0.36689
1/07/2018,CAN,CAD,Canada,6.65,1.31235,5.06724578,0.09681,0.07015,0.1975,0.44546,0.63684
,,,,,,,,,,,
1/07/2018,CHN,CNY,China,20.5,6.622,3.095741468,-0.32993,-0.34621,-0.26841,-0.11692,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,IND,INR,India,173,68.825,2.513621504,-0.45593,-0.46915,-0.40598,-0.28297,-0.18804
1/07/2018,IDN,IDR,Indonesia,31500,14360,2.193593315,-0.5252,-0.53674,-0.48161,-0.37426,-0.29142
,,,,,,,,,,,
1/07/2018,JPN,JPY,Japan,390,111.25,3.505617978,-0.24121,-0.25965,-0.17155,0,0.1324
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,MEX,MXN,Mexico,49,19.0515,2.57197596,-0.4433,-0.45683,-0.39219,-0.26633,-0.16919
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,RUS,RUB,Russia,130,62.14065,2.092028326,-0.54718,-0.55819,-0.50561,-0.40324,-0.32422
1/07/2018,SAU,SAR,Saudi Arabia,12,3.7504,3.199658703,-0.30743,-0.32427,-0.24385,-0.08728,0.03357
,,,,,,,,,,,
1/07/2018,ZAF,ZAR,South Africa,31,13.3619,2.320029337,-0.49783,-0.51003,-0.45173,-0.3382,-0.25057
1/07/2018,KOR,KRW,South Korea,4500,1116,4.032258065,-0.12722,-0.14843,-0.04709,0.15023,0.30252
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,TUR,TRY,Turkey,10.75,4.70625,2.284196547,-0.50559,-0.5176,-0.4602,-0.34842,-0.26215
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2018,USA,USD,United States,4.62,1,4.62,0,-0.0243,0.0918,0.31788,0.49237
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,ARG,ARS,Argentina,75,37.455,2.002402883,-0.57486,-0.56862,-0.50837,-0.44323,-0.34374
1/01/2019,AUS,AUD,Australia,6.1,1.401639919,4.352044999,-0.076,-0.06244,0.06851,0.21009,0.42633
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,BRA,BRL,Brazil,16.9,3.71795,4.545515674,-0.03492,-0.02077,0.11601,0.26389,0.48973
1/01/2019,GBR,GBP,Britain,3.19,0.78320802,4.072992,-0.13525,-0.12256,0,0.1325,0.33487
1/01/2019,CAN,CAD,Canada,6.77,1.3314,5.084873066,0.07959,0.09543,0.24844,0.41386,0.6665
,,,,,,,,,,,
1/01/2019,CHN,CNY,China,20.9,6.8497,3.051228521,-0.35218,-0.34268,-0.25086,-0.1516,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,IND,INR,India,178,69.685,2.554351726,-0.45767,-0.44972,-0.37286,-0.28976,-0.16284
1/01/2019,IDN,IDR,Indonesia,33000,14090,2.342086586,-0.50274,-0.49545,-0.42497,-0.34878,-0.23241
,,,,,,,,,,,
1/01/2019,JPN,JPY,Japan,390,108.44,3.596458871,-0.23642,-0.22522,-0.117,0,0.17869
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,MEX,MXN,Mexico,49,19.30875,2.537709588,-0.46121,-0.4533,-0.37694,-0.29439,-0.1683
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,RUS,RUB,Russia,110.17,66.685,1.652095674,-0.64924,-0.64409,-0.59438,-0.54063,-0.45855
1/01/2019,SAU,SAR,Saudi Arabia,12,3.75115,3.199018968,-0.3208,-0.31084,-0.21458,-0.11051,0.04844
,,,,,,,,,,,
1/01/2019,ZAF,ZAR,South Africa,31,13.8675,2.235442582,-0.52538,-0.51842,-0.45115,-0.37843,-0.26736
1/01/2019,KOR,KRW,South Korea,4500,1118.6,4.02288575,-0.14588,-0.13336,-0.0123,0.11857,0.31845
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,TUR,TRY,Turkey,10.75,5.3834,1.996879296,-0.57603,-0.56981,-0.50973,-0.44477,-0.34555
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2019,USA,USD,United States,4.71,1,4.71,0,0.01467,0.1564,0.30962,0.54364
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,ARG,ARS,Argentina,120,41.8045,2.870504372,-0.39055,-0.37219,-0.3001,-0.19946,-0.05894
9/07/2019,AUS,AUD,Australia,6.15,1.443626389,4.260105001,-0.09552,-0.06827,0.03872,0.18808,0.39662
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,BRA,BRL,Brazil,17.5,3.8073,4.596433168,-0.02411,0.00529,0.12072,0.28187,0.50689
9/07/2019,GBR,GBP,Britain,3.29,0.802181935,4.101313999,-0.12923,-0.103,0,0.14379,0.34457
9/07/2019,CAN,CAD,Canada,6.77,1.31305,5.155934656,0.09468,0.12766,0.25714,0.43791,0.69031
,,,,,,,,,,,
9/07/2019,CHN,CNY,China,21,6.8846,3.050286146,-0.35238,-0.33287,-0.25627,-0.14932,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,IND,INR,India,183,68.5544,2.669412904,-0.43325,-0.41617,-0.34913,-0.25554,-0.12486
9/07/2019,IDN,IDR,Indonesia,32000,14130,2.264685067,-0.51918,-0.50469,-0.44781,-0.36841,-0.25755
,,,,,,,,,,,
9/07/2019,JPN,JPY,Japan,390,108.765,3.585712316,-0.2387,-0.21577,-0.12572,0,0.17553
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,MEX,MXN,Mexico,50,18.89525,2.646167688,-0.43818,-0.42126,-0.3548,-0.26202,-0.13249
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,RUS,RUB,Russia,130,63.83875,2.036380725,-0.56765,-0.55462,-0.50348,-0.43208,-0.3324
9/07/2019,SAU,SAR,Saudi Arabia,13,3.75035,3.466343141,-0.26405,-0.24187,-0.15482,-0.03329,0.1364
,,,,,,,,,,,
9/07/2019,ZAF,ZAR,South Africa,31,14.175,2.186948854,-0.53568,-0.52169,-0.46677,-0.39009,-0.28303
9/07/2019,KOR,KRW,South Korea,4500,1180.55,3.811782644,-0.1907,-0.16632,-0.07059,0.06305,0.24965
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,TUR,TRY,Turkey,13.99,5.722,2.444949318,-0.4809,-0.46526,-0.40386,-0.31814,-0.19845
,,,,,,,,,,,
,,,,,,,,,,,
9/07/2019,USA,USD,United States,4.71,1,4.71,0,0.03013,0.14841,0.31355,0.54412
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,ARG,ARS,Argentina,171,60.0656,2.846887403,-0.40936,-0.37869,-0.35448,-0.19674,-0.08833
14/01/2020,AUS,AUD,Australia,6.45,1.449065353,4.451145,-0.07653,-0.02857,0.00928,0.25591,0.4254
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,BRA,BRL,Brazil,19.9,4.1419,4.804558295,-0.0032,0.04856,0.08941,0.35562,0.53858
14/01/2020,GBR,GBP,Britain,3.39,0.76866905,4.410220497,-0.08502,-0.0375,0,0.24436,0.4123
14/01/2020,CAN,CAD,Canada,6.77,1.30655,5.181585091,0.07502,0.13084,0.1749,0.462,0.65931
,,,,,,,,,,,
14/01/2020,CHN,CNY,China,21.5,6.885,3.122730574,-0.35213,-0.31849,-0.29193,-0.11891,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,IND,INR,India,188,70.87815,2.652439433,-0.4497,-0.42112,-0.39857,-0.2516,-0.1506
14/01/2020,IDN,IDR,Indonesia,33000,13670,2.414045355,-0.49916,-0.47315,-0.45262,-0.31887,-0.22694
,,,,,,,,,,,
14/01/2020,JPN,JPY,Japan,390,110.04,3.544165758,-0.2647,-0.22651,-0.19637,0,0.13496
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,MEX,MXN,Mexico,50,18.8205,2.656677559,-0.44882,-0.4202,-0.39761,-0.25041,-0.14925
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,RUS,RUB,Russia,135,61.4325,2.197533879,-0.54408,-0.5204,-0.50172,-0.37996,-0.29628
14/01/2020,SAU,SAR,Saudi Arabia,13,3.7518,3.465003465,-0.28112,-0.24379,-0.21432,-0.02234,0.10961
,,,,,,,,,,,
14/01/2020,ZAF,ZAR,South Africa,31,14.391,2.154124105,-0.55309,-0.52988,-0.51156,-0.39221,-0.31018
14/01/2020,KOR,KRW,South Korea,4500,1156.1,3.892396851,-0.19245,-0.15051,-0.11741,0.09825,0.24647
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,TUR,TRY,Turkey,12.99,5.88025,2.20908975,-0.54168,-0.51788,-0.4991,-0.3767,-0.29258
,,,,,,,,,,,
,,,,,,,,,,,
14/01/2020,USA,USD,United States,4.82,1,4.82,0,0.05193,0.09292,0.35998,0.54352
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,ARG,ARS,Argentina,250,71.24065,3.50923244,-0.27194,-0.26679,-0.17957,-0.03474,0.13258
1/07/2020,AUS,AUD,Australia,6.55,1.430615165,4.578449998,-0.05011,-0.04339,0.0704,0.25937,0.47766
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,BRA,BRL,Brazil,20.9,5.34045,3.913527886,-0.18806,-0.18232,-0.08505,0.07647,0.26306
1/07/2020,GBR,GBP,Britain,3.39,0.79255003,4.277332498,-0.11259,-0.10631,0,0.17654,0.38047
1/07/2020,CAN,CAD,Canada,6.88,1.3552,5.07674144,0.05327,0.06072,0.18689,0.39643,0.63848
,,,,,,,,,,,
1/07/2020,CHN,CNY,China,21.7,7.0035,3.098450775,-0.35717,-0.35262,-0.27561,-0.14773,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,IND,INR,India,190,75.1975,2.526679743,-0.47579,-0.47208,-0.40929,-0.305,-0.18453
1/07/2020,IDN,IDR,Indonesia,34000,14435,2.355386214,-0.51133,-0.50787,-0.44933,-0.35212,-0.23982
,,,,,,,,,,,
1/07/2020,JPN,JPY,Japan,390,107.275,3.635516197,-0.24574,-0.24041,-0.15005,0,0.17333
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,MEX,MXN,Mexico,50,22.436,2.228561241,-0.53764,-0.53437,-0.47898,-0.387,-0.28075
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,RUS,RUB,Russia,135,70.585,1.91258766,-0.6032,-0.60039,-0.55286,-0.47392,-0.38273
1/07/2020,SAU,SAR,Saudi Arabia,14,3.75105,3.732288293,-0.22567,-0.22019,-0.12743,0.02662,0.20457
,,,,,,,,,,,
1/07/2020,ZAF,ZAR,South Africa,31,16.6725,1.859349228,-0.61424,-0.61151,-0.5653,-0.48856,-0.39991
1/07/2020,KOR,KRW,South Korea,4500,1200.95,3.747033598,-0.22261,-0.21711,-0.12398,0.03067,0.20932
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,TUR,TRY,Turkey,13.99,6.8595,2.039507253,-0.57687,-0.57387,-0.52318,-0.439,-0.34177
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2020,USA,USD,United States,4.82,1,4.82,0,0.00707,0.12687,0.32581,0.55562
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,ARG,ARS,Argentina,320,85.3736,3.748231303,-0.23349,-0.27416,-0.15537,0.00236,0.08349
1/01/2021,AUS,AUD,Australia,6.48,1.299967501,4.984739999,0.01937,-0.03471,0.12327,0.33303,0.44092
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,BRA,BRL,Brazil,21.9,5.5046,3.978490717,-0.1864,-0.22957,-0.10348,0.06394,0.15005
1/01/2021,GBR,GBP,Britain,3.29,0.74137228,4.437716501,-0.09249,-0.14064,0,0.18675,0.2828
